timestamp,cmd_pos,cmd_vel,cmd_tau,act_pos,act_vel,act_current,temperature
1782294259.8250854,0.0,5000,0.0,352.3230132922287,-3,0.06739926739926716,174
1782294259.8525727,0.0,5000,0.0,352.3230132922287,-33,0.00293040293040292,174
1782294259.8799233,0.0,5000,0.0,357.00088780251366,949,1.0227106227106226,174
1782294259.907264,0.0,5000,0.0,362.0960375038568,628,0.20805860805860732,173
1782294259.9346101,0.0,5000,0.0,367.41080572680966,1120,0.4717948717948719,174
1782294259.9616213,0.0,5000,0.0,372.2424132022212,986,0.8703296703296708,173
1782294259.9887183,0.0,5000,0.0,377.16186808627657,643,0.3721611721611726,174
1782294260.0230174,0.0,5000,0.0,382.49859816139025,867,1.0637362637362635,173
1782294260.0493562,0.0,5000,0.0,387.5717860105724,576,0.23150183150183068,171
1782294260.0763698,0.0,5000,0.0,395.30235797123095,1194,0.23150183150183068,170
1782294260.1036453,0.0,5000,0.0,400.00219433367664,926,0.9758241758241759,176
1782294260.1312973,0.0,5000,0.0,404.7459544004445,554,0.4835164835164836,173
1782294260.1590807,0.0,5000,0.0,409.9728752147533,904,1.0520146520146518,174
1782294260.1864524,0.0,5000,0.0,415.1778341769013,599,0.18461538461538396,173
1782294260.2148628,0.0,5000,0.0,420.5584879563369,1060,0.46593406593406606,174
1782294260.2428732,0.0,5000,0.0,425.71952321416296,1045,0.8117216117216124,173
1782294260.2727592,0.0,5000,0.0,430.5511306895747,621,0.3721611721611726,174
1782294260.3009057,0.0,5000,0.0,436.06355558197583,874,0.9699633699633701,174
1782294260.329957,0.0,5000,0.0,441.51009491789455,591,1.005128205128205,174
1782294260.3583732,0.0,5000,0.0,446.97859610597396,1083,0.4249084249084252,173
1782294260.3866777,0.0,5000,0.0,451.98589839867327,1023,0.9289377289377292,174
1782294260.4141526,0.0,5000,0.0,457.91559848213285,643,0.8879120879120883,173
1782294260.4416335,0.0,5000,0.0,463.34017596589035,956,1.005128205128205,174
1782294260.4695497,0.0,5000,0.0,469.1161430842234,576,0.3663003663003668,174
1782294260.4982274,0.0,5000,0.0,474.62856797662477,1172,0.37802197802197846,173
1782294260.526484,0.0,5000,0.0,479.8554887909336,1053,0.7648351648351657,173
1782294260.5549798,0.0,5000,0.0,484.8847529357938,606,0.43663003663003686,172
1782294260.582997,0.0,5000,0.0,490.4191396803562,867,1.0227106227106226,174
1782294260.6165342,0.0,5000,0.0,495.6240986425042,614,0.1611721611721606,176
1782294260.6438687,0.0,5000,0.0,501.20240909138846,1135,0.40732600732600766,175
1782294260.6710777,0.0,5000,0.0,506.14382582760504,971,0.8468864468864474,174
1782294260.6983783,0.0,5000,0.0,511.238975528948,569,0.4014652014652018,173
1782294260.7260706,0.0,5000,0.0,517.1027900559247,956,0.934798534798535,171
1782294260.754336,0.0,5000,0.0,522.5273675396822,606,0.17875457875457812,176
1782294260.7819824,0.0,5000,0.0,528.2154872493713,1172,0.4131868131868135,175
1782294260.8101232,0.0,5000,0.0,533.134942133427,986,0.8703296703296708,172
1782294260.8498185,0.0,5000,0.0,541.634178919719,1001,0.9172161172161175,174
1782294260.8780794,0.0,5000,0.0,545.4994649000483,896,0.9875457875457876,172
1782294260.9060073,0.0,5000,0.0,550.6385383057134,606,0.18461538461538396,173
1782294260.9339871,0.0,5000,0.0,555.997230232988,1135,0.4249084249084252,172
1782294260.961748,0.0,5000,0.0,560.8507995605607,941,0.8879120879120883,173
1782294260.9895282,0.0,5000,0.0,565.836140001099,584,0.46593406593406606,173
1782294261.0182283,0.0,5000,0.0,571.5901452672708,919,0.9699633699633701,173
1782294261.0582879,0.0,5000,0.0,578.1567390633986,896,1.0285714285714285,173
1782294261.085466,0.0,5000,0.0,582.3953765304642,1135,0.4249084249084252,174
1782294261.1126575,0.0,5000,0.0,591.4875833251022,1202,0.22564102564102484,173
1782294261.1400743,0.0,5000,0.0,596.7803896958941,561,1.0930402930402927,174
1782294261.1671817,0.0,5000,0.0,602.6661660750317,956,0.8937728937728942,173
1782294261.194383,0.0,5000,0.0,608.0028961501454,614,0.20805860805860732,172
1782294261.2216606,0.0,5000,0.0,613.6031684511906,1090,0.3838827838827843,177
1782294261.249078,0.0,5000,0.0,618.6104707438899,1016,0.8820512820512825,172
1782294261.2760737,0.0,5000,0.0,623.5738493322673,569,0.36043956043956094,173
1782294261.3030217,0.0,5000,0.0,629.1301979289908,941,1.010989010989011,170
1782294261.3299508,0.0,5000,0.0,634.59869911707,621,0.1611721611721606,174
1782294261.356682,0.0,5000,0.0,644.6791892589515,1187,0.2490842490842482,173
1782294261.3832366,0.0,5000,0.0,649.7743389602947,1001,0.8117216117216124,177
1782294261.4100995,0.0,5000,0.0,654.759679400833,628,0.5714285714285712,173
1782294261.4368668,0.0,5000,0.0,660.1403331802687,963,0.9875457875457876,174
1782294261.469541,0.0,5000,0.0,665.3013684380946,599,0.18461538461538396,174
1782294261.4962883,0.0,5000,0.0,670.6600603653692,1150,0.4717948717948719,174
1782294261.5255506,0.0,5000,0.0,675.4477441364588,926,0.8703296703296708,173
1782294261.5522392,0.0,5000,0.0,680.4330845769971,636,0.41904761904761934,173
1782294261.5788383,0.0,5000,0.0,685.813738356433,882,1.005128205128205,174
1782294261.6057904,0.0,5000,0.0,691.0626210229028,599,0.46593406593406606,173
1782294261.6324563,0.0,5000,0.0,696.3993510980165,1142,0.41904761904761934,174
1782294261.6651778,0.0,5000,0.0,701.0552637561404,941,0.9992673992673993,174
1782294261.6925113,0.0,5000,0.0,705.9307949358739,591,0.4542124542124544,174
1782294261.7197542,0.0,5000,0.0,711.2894868631486,889,0.9582417582417584,174
1782294261.7468219,0.0,5000,0.0,716.3626747123308,614,0.16703296703296644,173
1782294261.7740712,0.0,5000,0.0,-717.8121569549543,1075,0.5186813186813186,174
1782294261.8017159,0.0,5000,0.0,-713.1562442968302,919,0.9406593406593409,174
